	42MGBA_CENTRAL_NERVOUS_SYSTEM	8MGBA_CENTRAL_NERVOUS_SYSTEM	A1207_CENTRAL_NERVOUS_SYSTEM	A172_CENTRAL_NERVOUS_SYSTEM	AM38_CENTRAL_NERVOUS_SYSTEM	CAS1_CENTRAL_NERVOUS_SYSTEM	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	DKMG_CENTRAL_NERVOUS_SYSTEM	GAMG_CENTRAL_NERVOUS_SYSTEM	GB1_CENTRAL_NERVOUS_SYSTEM	GI1_CENTRAL_NERVOUS_SYSTEM	GMS10_CENTRAL_NERVOUS_SYSTEM	GOS3_CENTRAL_NERVOUS_SYSTEM	H4_CENTRAL_NERVOUS_SYSTEM	HS683_CENTRAL_NERVOUS_SYSTEM	KALS1_CENTRAL_NERVOUS_SYSTEM	KG1C_CENTRAL_NERVOUS_SYSTEM	KNS42_CENTRAL_NERVOUS_SYSTEM	KNS60_CENTRAL_NERVOUS_SYSTEM	KNS81_CENTRAL_NERVOUS_SYSTEM	KS1_CENTRAL_NERVOUS_SYSTEM	LN18_CENTRAL_NERVOUS_SYSTEM	LN215_CENTRAL_NERVOUS_SYSTEM	LN229_CENTRAL_NERVOUS_SYSTEM	LN235_CENTRAL_NERVOUS_SYSTEM	LN319_CENTRAL_NERVOUS_SYSTEM	LN340_CENTRAL_NERVOUS_SYSTEM	LN382_CENTRAL_NERVOUS_SYSTEM	LN428_CENTRAL_NERVOUS_SYSTEM	LN443_CENTRAL_NERVOUS_SYSTEM	LN464_CENTRAL_NERVOUS_SYSTEM	LNZ308_CENTRAL_NERVOUS_SYSTEM	M059K_CENTRAL_NERVOUS_SYSTEM	NMCG1_CENTRAL_NERVOUS_SYSTEM	SF126_CENTRAL_NERVOUS_SYSTEM	SF172_CENTRAL_NERVOUS_SYSTEM	SF295_CENTRAL_NERVOUS_SYSTEM	SF767_CENTRAL_NERVOUS_SYSTEM	SNU1105_CENTRAL_NERVOUS_SYSTEM	SNU201_CENTRAL_NERVOUS_SYSTEM	SNU466_CENTRAL_NERVOUS_SYSTEM	SNU489_CENTRAL_NERVOUS_SYSTEM	SNU626_CENTRAL_NERVOUS_SYSTEM	SNU738_CENTRAL_NERVOUS_SYSTEM	SW1088_CENTRAL_NERVOUS_SYSTEM	SW1783_CENTRAL_NERVOUS_SYSTEM	T98G_CENTRAL_NERVOUS_SYSTEM	TM31_CENTRAL_NERVOUS_SYSTEM	U118MG_CENTRAL_NERVOUS_SYSTEM	U178_CENTRAL_NERVOUS_SYSTEM	U251MG_CENTRAL_NERVOUS_SYSTEM	U343_CENTRAL_NERVOUS_SYSTEM	U87MG_CENTRAL_NERVOUS_SYSTEM	YH13_CENTRAL_NERVOUS_SYSTEM	YKG1_CENTRAL_NERVOUS_SYSTEM
(-) MARCKSL1	0.0	0.0002912518231316812	0.05483852987622573	0.0	0.012789204901987957	0.0	0.0	0.0	0.00019151647948765203	1.0804090150400594	0.8296372861437016	0.0	0.0	0.025378681662970377	0.0	0.0	0.0	0.0	0.19268675586689996	0.0	0.0002912518231316812	0.2570623004194258	0.00023865058839427718	0.04027057952619036	0.0	0.0	0.0013775727725790859	0.0	0.0	0.060898811593858654	0.0	0.0	0.0	0.004538007078049129	0.005314944627731572	0.0	0.19098285330586662	0.03016938917299793	0.5012829864723474	0.0	0.01149449789926872	0.0	0.05582622021777906	0.09715224317420279	0.717000482239664	0.004538007078049129	0.0	0.0	0.0	0.8430718312927935	0.5073841253257414	0.028060726818988198	0.042823564747372644	0.8758545598807277	0.03780064950851853	0.0
(-) MARVELD1	0.0	0.0	0.11951106997279762	0.0	0.002292084964474839	0.0	0.0	0.0	0.0	0.34066377800053005	0.0	0.0	0.0	1.556086890739569	0.0	0.0	0.012703452114669911	0.0	0.10058597951687871	0.0	0.021172594779492307	0.0	0.0	0.0	-0.0	0.0	0.010584011971513641	0.0	0.0	0.07102884358294617	0.0	5.5409781450733805e-05	0.05999452372403833	0.0	0.0	0.0	0.0	0.006406137803989602	0.017528508902051824	0.0	0.0	0.0	0.08448576167594339	0.11757425186269273	0.0	0.0	0.0036788167389262285	0.0	0.23624325070800964	0.0	0.0	0.018407811671298957	1.1535737952203724	0.007490022157548543	0.0	0.015833953606811803
(-) MATR3	0.0	3.0690994820859905e-05	0.0	0.0727157167674598	0.0	0.0	0.0	0.0	0.005344799098659092	0.0	0.0	0.0	0.0	0.0	0.015748424196751157	0.0	0.0	0.0	0.24844632854186818	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.24844632854186818	0.6137049228598513	0.0	0.0	0.0	0.0	0.0	0.0	0.009126213444907836	0.0	0.01404280956506234	0.4053957086987009	5.701799788432738e-05	1.0	0.0960880289294046	0.0	0.9271597586938005	-0.0	0.0014813528030486079	0.0	0.3257147198284194	0.027513400742762425	0.004718812521894897	0.0	0.20917507638285468	0.0	0.0	0.0
(-) MBNL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012869447865636683	0.0	0.018232039998410964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012869447865636683	0.0	0.007878278080528375	0.0	0.2028050243118548	0.8351189040821988	0.9803739997169192	-0.0	0.008435417072619196	0.033900149846734666	1.0	0.0	0.0	0.313521213776734	0.0	0.0	0.0	0.0
(-) MCAT	0.21971033073467255	0.0	0.555057337525951	0.6685579137080493	0.0030650085187536105	0.0	0.217996178991749	0.0029662834962810567	0.6463803485255133	0.049781082393270136	0.004189654795242272	0.02700034477494744	0.38243919060786474	0.5206737937162103	0.37393372638213235	0.011795499784375479	0.12968636939486736	0.09567668573764797	0.0001169381021446352	0.403647518136232	0.37393372638213235	0.7305744406704672	0.11251357592566075	0.0369482510524433	0.0	0.30198669697917263	0.0034841841720654586	0.00024557390594431914	0.03303856044304256	0.21628910274374363	0.0	0.0	0.0	0.821063629147197	0.0	0.06355091057031062	0.0029662834962810567	3.3931183606202604e-08	0.0	0.6220338032729776	0.6220498220826425	0.49124353947712857	0.7584351832142706	0.07037682374123129	0.0	1.015259954803481	0.0	0.0	0.1759426571248302	0.0	0.348349031238272	0.04701171499146069	0.9223487951652715	0.0	0.19636016932174552	0.12091340359324272
(-) MCM3	0.08070743649720225	0.0	0.0	0.0020614938921185047	0.0	0.5886070378838741	0.0	0.39850967119138975	0.12214147152088058	0.0	0.0	0.0	0.0	0.0007752845231613672	0.0	0.001409094350515339	0.0	1.0	0.0	0.007062062377593219	0.0005764842615920328	0.0	0.0	0.0	0.0	0.0	0.0	0.0037725448777595283	0.0	0.1603165407157704	0.0	0.0	0.0	0.0	0.001718819551745682	0.0	0.0	0.0	0.0	0.06678075002876825	0.006053331276183896	0.7124181472063289	0.9471893813808444	0.0	0.010177460146551368	0.0	0.0	0.0	0.0	0.0	0.15665651591992558	0.03163650662717404	0.33348291794571744	0.0	0.06321991049967313	0.0
(-) MCM3AP	0.0	0.0	0.004055159465513314	0.010987046494582195	0.13603295697883647	0.015340849978264487	0.0	0.0	0.014865871667242353	0.0	0.18950747172223295	0.0	0.0	8.715347388149208e-05	0.0	0.0	6.040397575358907e-06	0.0	0.0038418807836497985	0.0	0.00018411835371512475	0.0	0.0	0.0	0.0	0.010598964812919016	0.053502294915156776	0.0	0.010987046494582195	0.0	0.0	0.5240708692940381	0.42628164727775597	0.008782544684899125	0.0	4.301532353936823e-05	0.3345278510351154	0.0	1.0	0.0	0.0	0.006012726515527608	0.0016538931783889059	0.0	0.6125099872133302	0.0	0.0	0.0	0.6920183898255458	0.0	0.0	0.018921053803912864	0.16717277064820263	8.715347388149208e-05	0.540610059949266	0.0
(-) MCM4	0.0	0.0	0.0	0.0	0.0	0.43510073324403825	0.0	0.08153397170928443	0.016968232086867735	0.0	0.0	0.0	0.0	0.0	0.01627158696231461	0.0	0.0	0.5958339247556856	0.0	0.05470907817060833	0.008592950481994996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4429932117735325	0.0	0.0	0.0	0.11317478642599003	0.0	0.0	0.0	0.0	0.0	0.0	0.018407277217753832	0.5906012658724527	1.0	0.0005094052301722647	0.0	0.0	0.008592950481994996	0.0	0.0	0.0	0.0	0.06678613204044936	0.27672843574769984	0.0	0.0992968544264174	0.0
(-) MCM6	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.06800967442060904	0.0	0.016088523805265334	0.0	0.0	0.0	0.0	0.000171918084080067	0.16524211672220807	0.05980242512905275	0.6965049609121702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006230590475703002	0.23080253861578728	0.0013849981663677864	0.0	0.0	0.13960689623529465	0.0070726967024738975	0.0	0.0	0.017174302899646516	0.0	0.1378532874768791	0.12924495236754657	0.5596426654595347	0.9736110963818936	0.0	0.0	0.0	0.17682675435718545	0.0	0.0	0.0	0.012151144960621686	0.020682214086489153	0.0	0.0	0.4737205015168025	0.06922949266109227
(-) MDC1	0.34349130252658416	0.0	0.19268161118639707	0.116382390961749	0.0	0.002525994379313453	0.03259848229136941	1.0065101133155372	0.29676907215466924	0.0	0.0	0.0	0.0	0.002648879503544155	0.0011742625863543712	0.0006211890069824926	0.0	0.8971467687743498	0.0	0.0	0.0015823552090802918	0.0022914511939567395	0.0	0.0	0.004437968436622465	5.685301409078751e-07	0.0	0.0033217575334870074	0.0	0.0	0.0	0.0	0.018575698573695648	5.685301409078751e-07	0.33730324982473864	0.14172398495004518	0.07777941287311056	0.004097355359767544	0.14469347491668694	0.0	0.0	0.3538579384379068	0.05443983517391189	0.0	0.0	0.1009177905666636	0.11240699607594275	0.0037743284689871295	0.0	0.0	0.028915352767171252	0.14920376715981443	0.5993006355481494	0.6223036890921843	0.004982861579098678	0.0017678817641880312
(-) MED17	0.0	0.38785080788134346	4.2853733292174816e-05	0.40769417847071	0.0	0.0	0.005767630311965628	0.11547335988672927	0.0	6.078159606196904e-06	0.005359405652019788	0.0	0.0	0.0	0.29363019430743276	0.0	2.255310128671617e-06	0.006808951710605927	0.0	0.0	0.0	0.02927232262741662	0.0	0.0	0.8006475250741943	0.0392206413592496	0.001631884495203468	5.119433619460072e-05	0.0	0.0	0.0009378744623548156	0.07809711604327768	0.0	7.866153154202745e-05	0.07891536197460769	0.061728816911652634	0.0	0.0	0.07789930847554903	0.10403792296072792	0.08003254304249104	0.5993138660589266	0.16773216283116332	0.00030556554701745514	0.026291401489441094	6.349052269569118e-06	0.015031528324543922	0.0	7.94247392161931e-06	1.3796485898347025e-05	1.908957120856948e-05	2.370855459788924e-05	0.15643459856208708	1.0417314661263994	0.0	0.006177525614403625
(-) MED18	0.0	0.0	0.0	0.15990054184670607	0.0	0.14911691739136737	0.17523078034408088	0.0045257959211820725	0.20443784654713834	0.0	0.0	0.28025625292840795	0.0	0.25768527842391525	0.0	0.0	0.00592854180142706	0.11883181651205965	0.0	1.1002359409096971	0.38474258566236624	0.025397070135694408	0.0	0.0	0.0	0.03775201124709457	0.0	0.0009092290194476664	0.0025669815389354846	0.0	0.09565609521634261	0.0	0.0	0.0	0.019825892099667567	0.0	0.0	0.0	0.00045659521755932387	0.04547938502890412	0.009388697001305093	0.1373294712719671	0.0	0.051756789589278644	0.0	0.0	0.0	0.0	0.03775201124709457	0.0	0.09665436774040365	0.0	0.04319565739919148	0.0	0.09146303284692646	0.0
(-) MED21	0.0	0.25932959661924654	0.0	0.0	0.0	0.0	0.0	0.0	0.0034424950709229245	0.0	0.0	0.00012746407816404838	0.006153409153285406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05175311175830188	0.0	0.0040415436230722196	0.0	0.0	0.0	0.0	0.6582841175592358	0.0	0.006552314668218354	0.0	0.0	0.0	0.0	0.06820813612549917	0.0	0.0	0.023592320263278548	0.06245001156428935	1.0	0.21381085835043656	0.0	0.5370546838653026	-0.0	0.0	0.2294856649769908	0.0	0.0	0.14705735081469667	0.3900183092252686	0.2483185547750882	0.0	0.0	0.0
(-) MED23	0.0002874750620030567	0.0	0.06495837724693923	0.08362274768009205	0.049133598002447425	0.0	0.0014872240319718343	0.2783669685953091	1.0757789476530775	0.021187623393074975	0.000220374481174283	0.0	0.0	0.26947822185401965	0.10852139164750274	0.0	0.0	0.0	0.0	0.021045681771159345	0.0	0.06645090563804242	0.0	0.0	0.1457738416033554	0.0011676072587437514	0.0	4.2223442722086495e-05	0.0	0.0	0.0	0.1860866928211573	0.0	0.0	0.010196145620051425	4.2223442722086495e-05	0.0	0.0	0.0	0.0	0.0	0.6675686288787928	0.0	0.0	0.163845302620264	1.9647013553110796e-05	0.0	0.08464298890017147	0.0	0.0	0.0	0.0	0.0034527165829581975	0.0	0.0	0.0
(-) MED31	0.38494441492824066	0.0	0.0	0.0	0.0	0.03819317704381109	0.11723551463283219	0.04292182984304862	0.0017052642146782658	0.021677730760334468	0.4082051792618278	0.0	0.19266633338930783	0.0	0.2567444863861333	0.5024132560504633	0.5364675411757653	0.0	0.0	0.0	0.0522227536744172	0.0036638944648191697	0.0	0.0	0.0015538027778268066	0.0	0.0	0.0	0.0	0.0	0.20749630379206652	0.0	0.0	0.07257670543429469	0.030461335801073554	0.0	0.0	0.0	0.0	0.008645094061614164	0.0	0.07388722050941736	0.36700496360255797	0.0	0.0	0.12400092287559081	0.0	0.0	0.36700496360255797	0.0	0.01255597722824616	0.0	0.0	0.0	1.0	0.0
(-) MEF2B	0.6187704384876576	0.8087668469983726	0.19083225959735817	0.11979120046341639	0.07153886163975069	0.22927489191480144	0.080177543332462	0.2895892854137344	0.4325482310224062	0.8181455133805127	0.037413099848788656	1.1419667920021375	0.21716254769881976	0.16592094626456622	0.07689401468758728	0.28493988085499017	0.08734106269816799	0.5747758894747375	0.08501511725216937	0.21574260491720804	0.14435317823667224	0.21053539004284408	0.32757182080455133	0.09843255777761882	0.381854955612623	0.17063997674063572	0.10988445277402288	0.7002773480719646	0.09653123942201891	0.05198464141659517	0.07638970836677482	0.1619971976855583	0.12406718985043548	0.14949327512879895	1.613275208125145	0.11600071979241806	0.3556660906854361	0.07188922787453732	0.09724830365266084	0.3241926401863055	0.6599599551587743	1.5444295715603047	0.12655676750497877	0.3456055085758503	1.5814803360923144	0.5039202326736709	0.17461118116168373	0.12379771609976324	0.3203661909685521	0.3586452423269987	0.19490916436271397	0.2802613337563818	0.05228624351471132	0.1112409356989485	0.30528931892811834	0.16108235825508332
(-) MEF2C	0.4139410729396976	0.08817596806576215	0.4906287748199125	0.18668027063644696	0.4127371284831696	0.004979243727655983	1.9476536738021474e-06	0.145431598742024	0.0	0.6114966991241751	0.13666911137128485	0.0	1.0726860975181776	0.014170559172741045	0.1590374143272935	0.02307928900169959	0.0005676484148739912	0.029062122859662688	0.005675433186837711	0.3862443928180115	0.0005626611224783898	0.0	0.8484012207248164	0.49477808709319526	0.01205921358023053	6.251109699366176e-05	0.0	0.029857325688463863	0.03054088226498843	0.19333507644531256	5.333776283266147e-05	0.00017925358560200828	0.01283465479619427	0.01616649483626916	0.05889754706184671	0.6133495149697754	1.4035593694676085	0.0058450460867249055	1.2519367788201214	0.004811412077474881	0.00923379615555098	0.0	0.0506279871930805	0.021888043349954776	1.666450909607287	1.0195850099174582	0.2216622029062753	1.7353052213569573	1.2592903304374037	0.16182533104102387	0.03921874082586635	0.0032665043654634142	0.0025775151568123724	0.7097251155122355	0.0035354599443108837	0.0003824743503047086
(-) MEIS3	0.0	0.04987825553479282	0.006641445221022506	0.013965467111755302	0.12362819862905056	0.0	0.0	0.17513109354206555	0.0	0.15394171563326456	5.143671522495754e-05	1.4317453505505149	0.051276753064571336	0.0	0.0	0.6009628798418639	0.0	0.0	0.0	0.0	0.0	1.386022681295487	0.003986149548450952	0.0	0.030014985591327394	0.0	0.07410038151620599	0.0	0.0	0.0008488400289081704	0.10370521531601976	0.3273037392193987	0.0	0.7991686648536437	1.1395871848663557	0.0	0.8538624223262086	0.01732907605472502	0.9846379253576072	0.02111961647899976	0.0	0.0	0.23914824268498563	1.5908355761932833e-05	0.0008488400289081704	0.0005694296956352797	0.006306806039176835	0.0	0.0	0.4291020583403561	0.002260564557296133	0.0	0.2374765037831609	0.0	0.2854081729543526	0.0
(-) MET	0.231934749564005	0.10419014753021748	1.4872543992136132e-05	0.14218320540713494	0.0	0.0	1.0026451598371398	0.0	0.03985166258022383	0.0	0.20200007542610277	0.0	4.242055065576799e-05	0.0	0.006974701733435506	0.0	0.0	0.0	1.070978950246133	0.0019492412349075175	0.0	0.0	0.005623202790576396	0.00035719744631047655	0.020541271159976473	0.0	0.34386583348272554	0.0	0.15441518040828286	0.0	0.0	0.4835469273376148	0.8822478070672697	0.0	0.0	6.458240592733897e-06	0.0508858532393464	0.0	0.17351945846618722	0.0	0.02962407104465535	0.26309203876631937	0.0	0.0	0.0	0.0	0.0	0.17189432317319098	0.09274453310806888	0.0	0.0006065179635398681	0.04392003672091536	0.0019492412349075175	0.0	0.0	0.11489109274851673
(-) METRNL	0.0	0.1509662436166904	0.001496485910113946	0.0	0.15257232805881205	0.00038297959322794	0.0024777984401856924	0.0012028887871270144	0.0	0.009951054938416817	0.07649481917943093	0.0	0.0	0.0	0.0	1.4429087130669282e-05	0.09464268567309896	0.14305084833458923	0.9867303088303051	0.0	0.00015784200238462147	0.0	0.13079474776316094	0.06873093036162982	0.07090291690480838	0.000483455154312595	1.1120655442646754	0.0	0.0	0.0574503246487208	0.3638378880646628	1.0385827755300303	0.0	0.12781122397796488	0.11620786679117164	0.0	0.4842417138411133	0.0	0.27913906223023904	0.015391968085134709	0.01495370683580189	0.0	0.0	0.0	0.06873093036162982	0.1844768203079151	0.0003376906995388848	0.0	0.24158307106293836	0.0	0.0	0.26909441413818486	0.0	0.0	0.011356124700029793	0.019186158496769443
(-) METTL22	0.004581792709908913	0.02946073395459426	0.006100145574751806	0.004928041385858794	0.007960312253292518	0.0004484782233678363	0.003952802120700635	0.27232032101441583	1.0375222473922636	0.0352406968009111	0.006145681677244907	0.0006190702875779718	0.0032641831521172905	0.006877152891032184	0.0	0.005805753578815712	0.00013489711659876616	0.00032764636149664795	0.0075493131640750645	0.6303289143468538	0.08115286717623542	0.0019391162510284104	0.0009952457297245205	0.005117367876634236	0.008291712031480915	0.0	0.010910604187158732	0.001318372817238257	0.008511834806117634	0.00439107525412279	0.0	0.004666375584390848	0.032987400150624346	0.0028782665657429386	0.28378503710805464	0.0	0.005998715027189451	0.0	0.11269913794827945	0.0032562219492418792	0.00023029582159927992	0.0	0.0	0.01587909553500909	0.0002066782674947463	0.0008417002044841238	0.003675608180721302	0.0016577563819136143	0.8580089520378632	0.0	0.00020950306374259808	0.6150718342413566	0.00016695492257245094	0.04245357838746573	0.0	0.0008146539055437584
(-) METTL5	0.0	0.010781364381131371	0.0	0.0	0.0	0.009714357172081496	0.0	0.0	0.0008828287532659335	0.0	0.0	0.002218748500430074	0.38147623620062404	0.0	0.0	1.0	0.5983022557869739	2.9894710615938725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021510028423749977	0.04750359513102833	0.0	0.0	0.0005003190441024367	0.0	0.0	0.0	0.0	0.0032712448833172583	0.0	0.0	0.0	0.0	0.06448115249501297	0.19139426937289553	0.33157889388626877	0.1586256651852345	0.11690656805331609	0.0	0.0	0.06876683516793053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18022373658511243	0.04055654208183538
(-) METTL6	0.012782951026542443	0.01061645840563057	0.005668110423846031	0.006238300936888742	0.007005484709115914	0.0025331846198561898	1.07027450273111	0.5135748164418269	0.0008045443302875312	0.060149775484770455	0.005728617269114464	0.00789498672411981	0.007026713093157433	0.04384451785456166	0.012881379544059624	0.1897394779932483	0.00344329865553793	0.006592043844909053	0.015016651987701093	0.013368650581728272	0.010377367330941406	0.35460560394575596	0.001985336430550112	0.06519903854669398	0.004104285964811465	0.00805083391486281	0.02792578035326218	0.010634035834045834	0.046278309596879286	0.007723598855510835	0.013583531932978227	0.014108756632798872	0.06315882073164458	0.013412293278805762	0.08342966619569467	0.006343120471405998	0.006452454515848641	0.01124443635914094	0.19042213973994218	0.0293852482006427	0.006964009818660916	0.10040710123726192	2.3571385002834638e-05	0.2933433543747908	0.0004819905104907831	0.002637398935904818	0.003675608180721302	0.05751466838485236	0.6868782900246553	0.0036947687043433495	0.010020425313157305	0.0072151151626245495	0.0028910448951835416	0.011417196507417912	4.2999989105354566e-05	0.009027991612284745
(-) MGLL	0.0025306171928422246	0.0	0.0	0.0	0.0	0.05696698720068438	0.0	0.574835192204892	0.0002765070886961407	0.0	0.10873341367491164	0.5480860442151974	0.0	0.8560071129009753	0.5449105378421553	0.026561110912426845	0.302130512298446	0.0	1.6946742053763122	0.0	0.035914474315163786	0.0	0.01234683276888547	0.0	0.0	0.02371692848486143	0.8398254837515501	0.0	0.0	0.9658482096331708	0.09121874503288084	0.03948241257580495	0.0	0.0	0.0	0.0	0.0	0.06265225860113999	0.0009796160570203123	0.0	0.048253225454819075	0.0	0.044988345443505634	0.3302358466688398	0.011645697462522284	0.0	0.12221873624970053	0.07265143515311673	0.7936081347664977	0.0	0.0	1.0327686713405555	0.017497934865752265	0.0	0.0009796160570203123	9.300779577891472e-06
(-) MGRN1	0.059794104722964966	0.4154423023124643	0.2656330020979683	0.0	0.15753614785033426	0.0	0.0	0.09967958607163441	1.0004055427843581	0.06071739680890622	0.0	0.0028818340522937247	0.05530477153167419	0.0	0.0	0.0	0.0	0.005723860046730432	4.041964362664626e-06	0.3303348181691034	0.0	0.0	0.09122727458898122	0.009090839452442323	0.017452106911785947	0.0	0.06643616883453314	0.028460145894968578	0.0	0.0	0.0	0.05356809880291332	0.9632415139341147	0.0	0.0	0.0007074304727745971	0.9375128607951634	0.0	0.5187457834377249	0.013538694847897955	0.0	0.0003847730971135938	0.0	0.0	0.002159095734669823	0.0	0.0	0.0	0.4432618651424837	0.0	0.02963516514425657	0.10855380857810437	0.0	0.9764135619789289	0.00012691935847673278	0.0
(-) MGST2	0.007635820083734304	0.0	0.0	0.006521351214127256	0.8623571168150744	0.03902816921184612	0.9046625082001203	0.0	0.0046357984104344946	0.3857773204497149	0.043619753311820636	0.0	0.0	0.0	0.9868230316831398	0.0	0.0	1.3464922873479612	0.00011244426647473202	0.0	0.0	0.0017118198167742828	0.0	0.0	1.3233723399498822	0.001305070909953218	0.0	0.02248601399652432	0.0007783864471746233	0.0	0.6057501183673862	0.0	0.0	0.001123303136927229	0.0	1.2473044882966227	0.0	0.049715324369934005	0.0	0.0086321325255161	0.0	0.023042377686293553	0.0019067876175311175	0.0	1.4701437358707707	0.2143168527630402	0.002750650722325108	0.008195090312024462	0.0012356723373893245	0.6656937485854443	0.27698541716939606	0.0	0.05305969554730162	0.6860606091457799	0.016387908147053678	0.0
(-) MIB2	0.0	0.02134428247849645	0.9857362758948063	0.9865928032238155	0.7282145558755326	0.06288945194849822	1.8010857214782137e-05	0.34437058154795236	0.001065327474216293	0.19363783777055932	0.07327820074691692	0.002901526502312595	0.004543223744879497	0.0	0.0	0.0	6.399137257445739e-05	0.02708421528466014	0.7020712231487145	0.0	0.865713518596518	0.06938479725652089	0.08576362397459068	0.0	0.5926863641324307	0.03378484811181281	0.0	0.04150724121731293	0.030310480230660165	0.0	0.0	0.06199429984739518	0.001893549539168629	0.9688668180555343	0.11572937008231762	0.1511147269623082	1.0126955599200815	0.07628585037802992	0.10679477663807861	0.0	0.001893549539168629	0.000541911381478193	0.0	0.302661518104192	0.8928831609731561	0.024098219270838196	0.0	3.3778884613794327e-05	0.23019387138834493	0.04725034886541197	0.009691019029089368	0.0	0.05348638354606736	0.19190250982978851	0.0	0.0
(-) MICB	1.458427432741347	0.028154188449172887	0.00046116031955691425	0.0016832604655712988	0.012950167864792642	0.023636874416273587	0.0002571290177260183	0.029537939675317797	0.16015773287669557	0.0	0.009571333430455815	1.263611833513334	0.0	0.16449763568360623	0.010623692394538576	0.03629170858444723	0.0	1.0280038791322883	0.9033317940260968	0.0	0.0006196653733754856	0.0015769930674725508	0.00014201104033107194	0.0	0.005100283542351192	0.02487645099622917	0.0	0.12287909223346094	0.0	0.00022458604440483146	0.0012842970381346588	0.03471539409579181	0.0	0.0	0.0031702223405209442	0.0	0.0	0.0	0.6573939805653283	0.02185270740154296	0.06999028159064352	0.10783654833119005	0.32808567044964293	0.0	0.0	1.1609368129742784e-05	0.07738708252697497	0.03471539409579181	0.17027914475048384	0.0	0.017524358419783285	1.1226353315419988	0.21006221020975152	0.13107429862284287	1.0705656583333298	0.9523151089281974
(-) MID1	0.32172749215740687	0.04525965179323768	0.0	0.8547213641097959	0.02529230080548129	0.0	0.6007821178855313	0.0	1.096679975640501	0.0	0.0	0.061218391047089614	0.0	0.0	0.08093572325521119	0.0	0.0	0.5975695721186973	0.0009964830916845669	0.07181994085185317	0.0	0.0	0.2016064202314585	0.014190893651529648	0.0026646752304307665	0.0	0.0	0.04968143106004834	0.5383986527931339	0.0	0.0	0.005083897935769898	0.03482602185762768	0.005577607442661195	0.0	0.0	0.0763081067362399	0.0002926943093611372	0.0	0.0	0.023475260763669945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05244351043774821	0.008791982919796727	0.0	0.4786817474211445	0.030525847480878388	0.0	0.0
(-) MIS18A	0.0	0.003844581085096653	0.0	0.0	0.0	0.06044204682734046	0.0	0.0	0.5796223874061383	0.0	0.0	0.0	0.0327034765494626	0.3087001820744837	0.0	0.0	0.13918096099469426	0.10806336232486961	0.35391163960086913	0.0	0.09861345738206215	0.0	0.0	0.0	0.0	0.0	0.00017150876519753406	0.0	0.008278354543262745	0.09861345738206215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01724457979601797	0.42447955427829603	0.646760777729957	0.9333043612789641	0.11367281926946735	0.061443625337460166	0.0	0.0	0.03849850822207616	0.061443625337460166	0.0	0.00011834009906239739	0.7943123798737024	1.0	0.0	0.09088803447938595	0.03002102563047914
(-) MKNK1	0.0	0.0	4.2853733292174816e-05	4.47995758057567e-06	0.00013547569278787015	0.030568719108507107	0.003752167136701031	0.0	0.6514227520388491	9.075837489708773e-05	0.0	0.26329753997541877	0.00042010838410608123	0.0027930592617301303	0.0	0.0	0.0	0.14039561642315274	0.012168552593414303	0.03537218731135375	0.0	0.00973018209488902	1.2784411643070586	0.0	0.0	0.0518947979009597	0.0	1.0328510967633708	0.0	0.0	0.6606033652512368	0.0	0.0	7.866153154202745e-05	0.0	0.0030781835762161256	0.0	0.010214414529804768	0.0	0.01613702929782774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0735467429378225	0.03965112232853097	0.0	0.0	0.0	0.0002489900214140632	0.00010692382795940281	0.02907395774111565
(-) MLF1	0.010262863329447328	0.0	0.06789694635882414	9.550937956227672e-05	0.0	0.0	0.6848911198232457	0.09160795904173549	0.0025415135796476736	2.3069353037213306e-05	0.07045078954398999	0.0	0.0	0.004034561167514959	0.0	0.0	0.0	0.006672973635975493	0.0	0.0	0.26457860246084686	0.01871923348314025	0.05436088621780153	0.0	0.0	0.0	0.0013555051362639165	0.0	0.6413186521198021	0.0	0.00715267696911461	8.242895686754835e-07	0.0003117430365085052	0.0	0.42718442990814964	0.0	0.0	0.0	1.8978539641980043	0.0	0.004833811731156422	0.00605062420085943	0.0	0.0	0.0	0.00623720112526706	2.4419870333062565e-05	0.007754920946045118	0.5475060728389152	0.005029749626607631	3.4011561825302293e-06	0.026279199874601412	0.0	0.0005411125184607913	0.04843125569288187	0.0
